"","size_based.Assemblage","size_based.m","size_based.Method","size_based.Order.q","size_based.qD","size_based.qD.LCL","size_based.qD.UCL","size_based.SC","size_based.SC.LCL","size_based.SC.UCL","coverage_based.Assemblage","coverage_based.SC","coverage_based.m","coverage_based.Method","coverage_based.Order.q","coverage_based.qD","coverage_based.qD.LCL","coverage_based.qD.UCL"
"3288","SRR19509122",22563,"Rarefaction",1,26.7943623650219,26.3175085188906,27.2712162111533,0.995515092729165,0.99525174160607,0.99577844385226,"SRR19509122",0.995515092712074,22563,"Rarefaction",1,26.7943623639977,26.319687035886,27.2690376921094
"3289","SRR19509122",25786,"Rarefaction",1,26.8349226712881,26.3572578451896,27.3125874973866,0.996188025990417,0.995938437092623,0.996437614888211,"SRR19509122",0.996188025958074,25786,"Rarefaction",1,26.8349226693331,26.3597380418939,27.3101072967723
"3290","SRR19509122",29009,"Rarefaction",1,26.8670965237322,26.3888119214623,27.3453811260022,0.99672282680213,0.996486287079613,0.996959366524647,"SRR19509122",0.996722826759679,29009,"Rarefaction",1,26.8670965211793,26.3915364962673,27.3426565460912
"3291","SRR19509122",32232,"Rarefaction",1,26.8932319907048,26.4144626780064,27.3720013034033,0.997158488125726,0.996934470019366,0.997382506232086,"SRR19509122",0.997158488110659,32232,"Rarefaction",1,26.8932319898007,26.4173961996088,27.3690677799925
"3292","SRR19509122",35455,"Rarefaction",1,26.9148708032292,26.435715462082,27.3940261443765,0.997520230006825,0.997308147719366,0.997732312294285,"SRR19509122",0.997520229993221,35455,"Rarefaction",1,26.9148708024206,26.438836503862,27.3909051009791
"3293","SRR19509122",38679,"Rarefaction",1,26.9330740424924,26.4536066612948,27.4125414236899,0.997825277318989,0.997624365241372,0.998026189396607,"SRR19509122",0.997825277313586,38679,"Rarefaction",1,26.9330740421785,26.4569024185162,27.4092456658408
"3294","SRR19509122",41902,"Rarefaction",1,26.9485789107627,26.4688564404113,27.428301381114,0.998085599162178,0.997894835621765,0.998276362702591,"SRR19509122",0.99808559916036,41902,"Rarefaction",1,26.9485789106523,26.4723188221668,27.4248389991377
"3295","SRR19509122",45125,"Rarefaction",1,26.9619371068076,26.4820039807606,27.4418702328547,0.998310231346066,0.998128321562224,0.998492141129908,"SRR19509122",0.99831023136877,45125,"Rarefaction",1,26.9619371081573,26.4856271476165,27.4382470686981
"3296","SRR19509122",48348,"Rarefaction",1,26.9735559923768,26.4934474865377,27.4536644982158,0.998505921789203,0.998331295048355,0.99868054853005,"SRR19509122",0.998505921794884,48348,"Rarefaction",1,26.9735559927133,26.4972259087304,27.4498860766962
"3297","SRR19509122",51571,"Rarefaction",1,26.983745986954,26.5034904814375,27.4640014924704,0.998677866437631,0.99850869530709,0.998847037568171,"SRR19509122",0.998677866437455,51571,"Rarefaction",1,26.983745986947,26.5074177717868,27.4600742021073
"3298","SRR19509122",54794,"Rarefaction",1,26.9927478332675,26.5123684250672,27.4731272414679,0.998830111322072,0.998664337116955,0.998995885527189,"SRR19509122",0.998830111333238,54794,"Rarefaction",1,26.9927478339234,26.5164375943112,27.4690580735356
"3299","SRR19509122",58018,"Rarefaction",1,27.0007534903416,26.5202691381292,27.4812378425539,0.998965856012686,0.998801208072447,0.999130503952924,"SRR19509122",0.99896585601269,58018,"Rarefaction",1,27.0007526706649,26.5244698607045,27.4770354806254
"3300","SRR19509122",58019,"Observed",1,27.0007558349886,26.5202714528191,27.4812402171582,0.998965895819286,0.998801247854687,0.999130543783885,"SRR19509122",0.998965895819286,58019,"Observed",1,27.0007558349886,26.5244732381297,27.4770384318475
"3301","SRR19509122",58020,"Extrapolation",1,27.0007581795932,26.5202737674671,27.4812425917193,0.998965935624354,0.998801287635285,0.999130583613422,"SRR19509122",0.998965935624354,58020,"Extrapolation",1,27.0007581795932,26.5244755917826,27.4770407674038
"3302","SRR19509122",61073,"Extrapolation",1,27.0077217923023,26.5271490333309,27.4882945512738,0.999080589227596,0.998915515910252,0.999245662544941,"SRR19509122",0.999080589227596,61073,"Extrapolation",1,27.0077217923023,26.5314716387029,27.4839719459018
"3303","SRR19509122",64127,"Extrapolation",1,27.014312718286,26.5336575405677,27.4949678960043,0.99918256188866,0.999016856520788,0.999348267256532,"SRR19509122",0.99918256188866,64127,"Extrapolation",1,27.014312718286,26.5380941349437,27.4905313016283
"3304","SRR19509122",67180,"Extrapolation",1,27.0205468177975,26.5398148241757,27.5012788114193,0.999273196695448,0.99910715482825,0.999439238562645,"SRR19509122",0.999273196695448,67180,"Extrapolation",1,27.0205468177975,26.5443277960583,27.4967658395368
"3305","SRR19509122",70234,"Extrapolation",1,27.0264472735196,26.5456436599763,27.5072508870628,0.999353807092084,0.999187990629515,0.999519623554653,"SRR19509122",0.999353807092084,70234,"Extrapolation",1,27.0264472735196,26.550201920817,27.5026926262221
"3306","SRR19509122",73287,"Extrapolation",1,27.0320282841736,26.5511579587946,27.5128986095525,0.999425454802833,0.999260540692447,0.999590368913219,"SRR19509122",0.999425454802833,73287,"Extrapolation",1,27.0320282841736,26.5557352235615,27.5083213447856
"3307","SRR19509122",76341,"Extrapolation",1,27.0373106038072,26.5563781164207,27.5182430911937,0.99948917811826,0.999325866411918,0.999652489824601,"SRR19509122",0.99948917811826,76341,"Extrapolation",1,27.0373106038072,26.5609521677667,27.5136690398478
"3308","SRR19509122",79395,"Extrapolation",1,27.0423085353419,26.5613181630138,27.52329890767,0.999545833824473,0.999384792688066,0.99970687496088,"SRR19509122",0.999545833824473,79395,"Extrapolation",1,27.0423085353419,26.5658701912271,27.5187468794568
"3309","SRR19509122",82448,"Extrapolation",1,27.0470358836108,26.5659916431811,27.5280801240405,0.999596190252681,0.999438025454332,0.999754355051031,"SRR19509122",0.999596190252681,82448,"Extrapolation",1,27.0470358836108,26.5705057474565,27.5235660197652
"3310","SRR19509122",85502,"Extrapolation",1,27.0515102281559,26.5704158411083,27.5326046152036,0.999640977148521,0.99948622071363,0.999795733583412,"SRR19509122",0.999640977148521,85502,"Extrapolation",1,27.0515102281559,26.574878558367,27.5281418979448
"3311","SRR19509122",88555,"Extrapolation",1,27.0557423359375,26.5746013127445,27.5368833591305,0.999680784402825,0.999529885705128,0.999831683100523,"SRR19509122",0.999680784402825,88555,"Extrapolation",1,27.0557423359375,26.5790013193695,27.5324833525055
"3312","SRR19509122",91609,"Extrapolation",1,27.0597479448518,26.5785635366471,27.5409323530564,0.999716188886734,0.999569520228327,0.999862857545141,"SRR19509122",0.999716188886734,91609,"Extrapolation",1,27.0597479448518,26.5828912794293,27.5366046102743
"3313","SRR19509122",94662,"Extrapolation",1,27.0635366939043,26.5823119658174,27.5447614219913,0.999747656914782,0.999605512410138,0.999889801419426,"SRR19509122",0.999747656914782,94662,"Extrapolation",1,27.0635366939043,26.5865595034637,27.5405138843449
"3314","SRR19509122",97716,"Extrapolation",1,27.0671226722778,26.5858604619481,27.5483848826074,0.999775644509308,0.999638251714377,0.999913037304239,"SRR19509122",0.999775644509308,97716,"Extrapolation",1,27.0671226722778,26.5900211594001,27.5442241851554
"3315","SRR19509122",100770,"Extrapolation",1,27.0705155897152,26.589218559984,27.5518126194465,0.999800527974998,0.999668050223907,0.999933005726089,"SRR19509122",0.999800527974998,100770,"Extrapolation",1,27.0705155897152,26.5932869920568,27.5477441873736
"3316","SRR19509122",103823,"Extrapolation",1,27.0737248178256,26.5923954651222,27.555054170529,0.999822644766709,0.999695187943558,0.999950101589861,"SRR19509122",0.999822644766709,103823,"Extrapolation",1,27.0737248178256,26.5963672756077,27.5510823600434
"3317","SRR19509122",106877,"Extrapolation",1,27.0767622907327,26.5954029249145,27.5581216565509,0.999842315392326,0.999719939750182,0.99996469103447,"SRR19509122",0.999842315392326,106877,"Extrapolation",1,27.0767622907327,26.5992746040882,27.5542499773772
"3318","SRR19509122",109930,"Extrapolation",1,27.0796353177419,26.5982481134812,27.5610225220026,0.999859798934813,0.999742519011351,0.999977078858276,"SRR19509122",0.999859798934813,109930,"Extrapolation",1,27.0796353177419,26.6020170175126,27.5572536179712
"3319","SRR19509122",112984,"Extrapolation",1,27.0823545827496,26.6009415514275,27.5637676140716,0.99987534875882,0.999763146075561,0.999987551442079,"SRR19509122",0.99987534875882,112984,"Extrapolation",1,27.0823545827496,26.6046056751667,27.5601034903324
"3320","SRR19509122",116038,"Extrapolation",1,27.0849274487016,26.6034904753262,27.5663644220769,0.999889173938108,0.999781997519659,0.999996350356558,"SRR19509122",0.999889173938108,116038,"Extrapolation",1,27.0849274487016,26.6070484703751,27.562806427028
"3321","SRR19509122",1,"Rarefaction",2,1,1,1,0.11751911543727,0.115648428949769,0.119389801924771,"SRR19509122",0.117522872330994,1,"Rarefaction",2,1.00002857538467,0.992142578569991,1.00791457219934
"3322","SRR19509122",3224,"Rarefaction",2,8.48948051580053,8.35498349540257,8.62397753619849,0.972123583728068,0.97143381005718,0.972813357398956,"SRR19509122",0.972123583930804,3224,"Rarefaction",2,8.4894805159891,8.35499720950646,8.62396382247173
"3323","SRR19509122",6447,"Rarefaction",2,8.4993542164177,8.36452358244188,8.63418485039353,0.984158662448377,0.983713258476945,0.98460406641981,"SRR19509122",0.984158662334172,6447,"Rarefaction",2,8.49935421633637,8.36455254909817,8.63415588357456
"3324","SRR19509122",9670,"Rarefaction",2,8.50265123776713,8.3677091121916,8.63759336334265,0.989042060340739,0.988676812490844,0.989407308190633,"SRR19509122",0.989042060433156,9670,"Rarefaction",2,8.50265123782615,8.36773468083863,8.63756779481368
"3325","SRR19509122",12893,"Rarefaction",2,8.50430083587142,8.36930291052779,8.63929876121504,0.99173758992059,0.991414449761426,0.992060730079754,"SRR19509122",0.991737589914888,12893,"Rarefaction",2,8.50430083586804,8.36932706493212,8.63927460680397
"3326","SRR19509122",16116,"Rarefaction",2,8.50529094296648,8.37025952047511,8.64032236545784,0.993451564726375,0.993154523919647,0.993748605533103,"SRR19509122",0.993451564673926,16116,"Rarefaction",2,8.50529094293672,8.37028332882791,8.64029855704554
"3327","SRR19509122",19340,"Rarefaction",2,8.50595133019534,8.37089756328871,8.64100509710198,0.994640247304184,0.994361710198771,0.994918784409597,"SRR19509122",0.994640247312016,19340,"Rarefaction",2,8.50595133019953,8.37092138178245,8.64098127861662
"3328","SRR19509122",22563,"Rarefaction",2,8.50642293930356,8.37135321422653,8.64149266438059,0.995515092729165,0.99525174160607,0.99577844385226,"SRR19509122",0.995515092712074,22563,"Rarefaction",2,8.50642293929452,8.37137708656975,8.64146879201929
"3329","SRR19509122",25786,"Rarefaction",2,8.50677668960925,8.37169499381681,8.64185838540169,0.996188025990417,0.995938437092623,0.996437614888211,"SRR19509122",0.996188025958074,25786,"Rarefaction",2,8.50677668959238,8.3717188698865,8.64183450929825
"3330","SRR19509122",29009,"Rarefaction",2,8.50705185443733,8.37196084685471,8.64214286201996,0.99672282680213,0.996486287079613,0.996959366524647,"SRR19509122",0.996722826759679,29009,"Rarefaction",2,8.50705185441569,8.37198467298008,8.6421190358513
"3331","SRR19509122",32232,"Rarefaction",2,8.50727200258506,8.3721735447885,8.64237046038162,0.997158488125726,0.996934470019366,0.997382506232086,"SRR19509122",0.997158488110659,32232,"Rarefaction",2,8.50727200257749,8.3721972931642,8.64234671199078
"3332","SRR19509122",35455,"Rarefaction",2,8.50745213454951,8.37234758060989,8.64255668848913,0.997520230006825,0.997308147719366,0.997732312294285,"SRR19509122",0.997520229993221,35455,"Rarefaction",2,8.5074521345428,8.37237125069555,8.64253301839005
"3333","SRR19509122",38679,"Rarefaction",2,8.50760229451083,8.37249265865279,8.64271193036888,0.997825277318989,0.997624365241372,0.998026189396607,"SRR19509122",0.997825277313586,38679,"Rarefaction",2,8.50760229450826,8.37251626530205,8.64268832371446
"3334","SRR19509122",41902,"Rarefaction",2,8.50772931579874,8.37261538104035,8.64284325055712,0.998085599162178,0.997894835621765,0.998276362702591,"SRR19509122",0.99808559916036,41902,"Rarefaction",2,8.50772931579784,8.37263893526533,8.64281969633034
"3335","SRR19509122",45125,"Rarefaction",2,8.50783819535439,8.37272057562744,8.64295581508134,0.998310231346066,0.998128321562224,0.998492141129908,"SRR19509122",0.99831023136877,45125,"Rarefaction",2,8.50783819536538,8.37274406163286,8.64293232909789
"3336","SRR19509122",48348,"Rarefaction",2,8.50793256084442,8.37281174733055,8.64305337435829,0.998505921789203,0.998331295048355,0.99868054853005,"SRR19509122",0.998505921794884,48348,"Rarefaction",2,8.50793256084715,8.37283509807702,8.64303002361727
"3337","SRR19509122",51571,"Rarefaction",2,8.50801513300488,8.37289152481588,8.64313874119388,0.998677866437631,0.99850869530709,0.998847037568171,"SRR19509122",0.998677866437455,51571,"Rarefaction",2,8.50801513300482,8.37291459803622,8.64311566797342
"3338","SRR19509122",54794,"Rarefaction",2,8.5080879926991,8.3729619185329,8.6432140668653,0.998830111322072,0.998664337116955,0.998995885527189,"SRR19509122",0.998830111333238,54794,"Rarefaction",2,8.50808799270441,8.37298447661501,8.6431915087938
"3339","SRR19509122",58018,"Rarefaction",2,8.5081527773306,8.37302451047328,8.64328104418792,0.998965856012686,0.998801208072447,0.999130503952924,"SRR19509122",0.99896585601269,58018,"Rarefaction",2,8.50815277069611,8.37304651802663,8.6432590233656
"3340","SRR19509122",58019,"Observed",2,8.50815279630826,8.37302452880862,8.6432810638079,0.998965895819286,0.998801247854687,0.999130543783885,"SRR19509122",0.998965895819286,58019,"Observed",2,8.50815279630826,8.37304654499838,8.64325904761814
"3341","SRR19509122",58020,"Extrapolation",2,8.50815281528528,8.37302454714334,8.64328108342722,0.998965935624354,0.998801287635285,0.999130583613422,"SRR19509122",0.998965935624354,58020,"Extrapolation",2,8.50815281528528,8.37304656318936,8.6432590673812
"3342","SRR19509122",61073,"Extrapolation",2,8.5082078552955,8.37307772426339,8.64333798632762,0.999080589227596,0.998915515910252,0.999245662544941,"SRR19509122",0.999080589227596,61073,"Extrapolation",2,8.5082078552955,8.37309870607953,8.64331700451148
"3343","SRR19509122",64127,"Extrapolation",2,8.50825767061132,8.37312585351359,8.64338948770904,0.99918256188866,0.999016856520788,0.999348267256532,"SRR19509122",0.99918256188866,64127,"Extrapolation",2,8.50825767061132,8.37314523379236,8.64337010743028
"3344","SRR19509122",67180,"Extrapolation",2,8.50830294314154,8.37316959372575,8.64343629255733,0.999273196695448,0.99910715482825,0.999439238562645,"SRR19509122",0.999273196695448,67180,"Extrapolation",2,8.50830294314154,8.37318754503145,8.64341834125164
"3345","SRR19509122",70234,"Extrapolation",2,8.50834429308664,8.37320954411113,8.64347904206214,0.999353807092084,0.999187990629515,0.999519623554653,"SRR19509122",0.999353807092084,70234,"Extrapolation",2,8.50834429308664,8.37322627291446,8.64346231325881
"3346","SRR19509122",73287,"Extrapolation",2,8.50838218528558,8.37324615377737,8.64351821679379,0.999425454802833,0.999260540692447,0.999590368913219,"SRR19509122",0.999425454802833,73287,"Extrapolation",2,8.50838218528558,8.37326182449517,8.643502546076
"3347","SRR19509122",76341,"Extrapolation",2,8.50841705796442,8.37327984611949,8.64355426980935,0.99948917811826,0.999325866411918,0.999652489824601,"SRR19509122",0.99948917811826,76341,"Extrapolation",2,8.50841705796442,8.37329459074265,8.64353952518619
"3348","SRR19509122",79395,"Extrapolation",2,8.50844924807914,8.37331094668978,8.6435875494685,0.999545833824473,0.999384792688066,0.99970687496088,"SRR19509122",0.999545833824473,79395,"Extrapolation",2,8.50844924807914,8.37332487359238,8.6435736225659
"3349","SRR19509122",82448,"Extrapolation",2,8.50847904429963,8.37333973438851,8.64361835421075,0.999596190252681,0.999438025454332,0.999754355051031,"SRR19509122",0.999596190252681,82448,"Extrapolation",2,8.50847904429963,8.37335293370534,8.64360515489392
"3350","SRR19509122",85502,"Extrapolation",2,8.50850672156775,8.37336647485233,8.64364696828316,0.999640977148521,0.99948622071363,0.999795733583412,"SRR19509122",0.999640977148521,85502,"Extrapolation",2,8.50850672156775,8.37337902179848,8.64363442133701
"3351","SRR19509122",88555,"Extrapolation",2,8.50853248185834,8.37339136322049,8.64367360049618,0.999680784402825,0.999529885705128,0.999831683100523,"SRR19509122",0.999680784402825,88555,"Extrapolation",2,8.50853248185834,8.3734033219771,8.64366164173957
"3352","SRR19509122",91609,"Extrapolation",2,8.50855653288721,8.37341460017871,8.64369846559572,0.999716188886734,0.999569520228327,0.999862857545141,"SRR19509122",0.999716188886734,91609,"Extrapolation",2,8.50855653288721,8.37342602531945,8.64368704045498
"3353","SRR19509122",94662,"Extrapolation",2,8.50857902505002,8.37343633103259,8.64372171906745,0.999747656914782,0.999605512410138,0.999889801419426,"SRR19509122",0.999747656914782,94662,"Extrapolation",2,8.50857902505002,8.37344726997907,8.64371078012097
